2017-06-02 11:56:54,190 [Worker-156] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: spring-dependency-injection:spring-dependency-injection:0.0.1-SNAPSHOT @ /Users/shobhikapanda/Documents/DesignPatterns/spring-dependency-injection/pom.xml.
2017-06-02 12:10:33,245 [Worker-163] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-06-02 12:10:42,765 [Worker-152] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-06-02 12:10:42,769 [Worker-152] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-06-02 12:10:42,791 [Worker-152] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-06-02 12:10:42,792 [Worker-152] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-06-02 12:10:46,625 [Worker-163] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-06-02 12:10:46,626 [Worker-163] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-06-02 12:10:46,627 [Worker-163] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-06-02 12:10:46,628 [Worker-163] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-06-02 12:11:00,585 [Worker-167] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-06-02 12:11:00,591 [Worker-167] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-06-02 12:11:00,593 [Worker-167] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-06-02 12:11:00,594 [Worker-167] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-06-02 12:12:15,169 [Worker-163] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: spring-dependency-injection:spring-dependency-injection:0.0.1-SNAPSHOT @ /Users/shobhikapanda/Documents/DesignPatterns/spring-dependency-injection/pom.xml.
2017-06-02 12:12:17,030 [Worker-163] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/spring-context/4.3.8.RELEASE/spring-context-4.3.8.RELEASE.pom
2017-06-02 12:12:17,060 [Worker-163] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/spring-context/4.3.8.RELEASE/spring-context-4.3.8.RELEASE.pom
2017-06-02 12:12:17,198 [Worker-163] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/spring-aop/4.3.8.RELEASE/spring-aop-4.3.8.RELEASE.pom
2017-06-02 12:12:17,226 [Worker-163] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/spring-aop/4.3.8.RELEASE/spring-aop-4.3.8.RELEASE.pom
2017-06-02 12:12:17,253 [Worker-163] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/spring-beans/4.3.8.RELEASE/spring-beans-4.3.8.RELEASE.pom
2017-06-02 12:12:17,302 [Worker-163] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/spring-beans/4.3.8.RELEASE/spring-beans-4.3.8.RELEASE.pom
2017-06-02 12:12:17,342 [Worker-163] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/spring-core/4.3.8.RELEASE/spring-core-4.3.8.RELEASE.pom
2017-06-02 12:12:17,366 [Worker-163] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/spring-core/4.3.8.RELEASE/spring-core-4.3.8.RELEASE.pom
2017-06-02 12:12:17,443 [Worker-163] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/spring-expression/4.3.8.RELEASE/spring-expression-4.3.8.RELEASE.pom
2017-06-02 12:12:17,461 [Worker-163] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/spring-expression/4.3.8.RELEASE/spring-expression-4.3.8.RELEASE.pom
2017-06-02 12:12:17,502 [Worker-163] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/spring-context/4.3.8.RELEASE/spring-context-4.3.8.RELEASE.jar
2017-06-02 12:12:18,103 [Worker-163] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/spring-context/4.3.8.RELEASE/spring-context-4.3.8.RELEASE.jar
2017-06-02 12:12:18,124 [Worker-163] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/spring-aop/4.3.8.RELEASE/spring-aop-4.3.8.RELEASE.jar
2017-06-02 12:12:18,294 [Worker-163] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/spring-aop/4.3.8.RELEASE/spring-aop-4.3.8.RELEASE.jar
2017-06-02 12:12:18,374 [Worker-163] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/spring-beans/4.3.8.RELEASE/spring-beans-4.3.8.RELEASE.jar
2017-06-02 12:12:18,656 [Worker-163] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/spring-beans/4.3.8.RELEASE/spring-beans-4.3.8.RELEASE.jar
2017-06-02 12:12:18,727 [Worker-163] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/spring-core/4.3.8.RELEASE/spring-core-4.3.8.RELEASE.jar
2017-06-02 12:12:19,036 [Worker-163] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/spring-core/4.3.8.RELEASE/spring-core-4.3.8.RELEASE.jar
2017-06-02 12:12:19,061 [Worker-163] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/spring-expression/4.3.8.RELEASE/spring-expression-4.3.8.RELEASE.jar
2017-06-02 12:12:19,206 [Worker-163] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/spring-expression/4.3.8.RELEASE/spring-expression-4.3.8.RELEASE.jar
2017-06-02 12:12:19,711 [Worker-163] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-06-02 12:12:19,720 [Worker-163] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-06-02 12:12:19,721 [Worker-163] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-06-02 12:12:19,722 [Worker-163] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-06-02 12:12:21,463 [Worker-156] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-06-02 12:12:21,467 [Worker-156] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-06-02 12:12:21,469 [Worker-156] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-06-02 12:12:21,470 [Worker-156] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-06-02 12:13:18,934 [Worker-172] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-06-02 12:13:18,954 [Worker-172] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2017-06-02 12:13:18,974 [Worker-172] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-06-02 12:13:18,974 [Worker-172] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-06-02 12:24:22,792 [Worker-156] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-06-02 12:24:22,799 [Worker-156] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2017-06-02 12:24:22,817 [Worker-156] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-06-02 12:24:22,818 [Worker-156] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-06-02 12:26:12,765 [Worker-173] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-06-02 12:26:12,779 [Worker-173] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2017-06-02 12:26:12,781 [Worker-173] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-06-02 12:26:12,782 [Worker-173] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-06-02 12:26:44,537 [Worker-165] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-06-02 12:26:44,547 [Worker-165] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2017-06-02 12:26:44,550 [Worker-165] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-06-02 12:26:44,551 [Worker-165] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-06-02 12:28:05,851 [Worker-172] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-06-02 12:28:05,860 [Worker-172] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2017-06-02 12:28:05,863 [Worker-172] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-06-02 12:28:05,864 [Worker-172] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-06-02 12:28:44,874 [Worker-181] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-06-02 12:28:44,885 [Worker-181] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2017-06-02 12:28:44,899 [Worker-181] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-06-02 12:28:44,900 [Worker-181] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-06-02 12:30:30,268 [Worker-181] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-06-02 12:30:30,277 [Worker-181] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2017-06-02 12:30:30,278 [Worker-181] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-06-02 12:30:30,279 [Worker-181] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-06-02 12:31:20,506 [Worker-181] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-06-02 12:31:20,514 [Worker-181] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2017-06-02 12:31:20,517 [Worker-181] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-06-02 12:31:20,518 [Worker-181] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-06-02 12:31:29,572 [Worker-165] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-06-02 12:31:29,575 [Worker-165] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2017-06-02 12:31:29,576 [Worker-165] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-06-02 12:31:29,577 [Worker-165] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-06-02 12:31:38,069 [Worker-165] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-06-02 12:31:38,072 [Worker-165] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2017-06-02 12:31:38,077 [Worker-165] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-06-02 12:31:38,077 [Worker-165] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-06-02 12:32:14,043 [Worker-177] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-06-02 12:32:14,051 [Worker-177] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2017-06-02 12:32:14,053 [Worker-177] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-06-02 12:32:14,053 [Worker-177] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-06-02 12:32:41,860 [Worker-173] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-06-02 12:32:41,866 [Worker-173] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2017-06-02 12:32:41,868 [Worker-173] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-06-02 12:32:41,869 [Worker-173] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-06-02 12:33:28,953 [Worker-165] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-06-02 12:33:28,961 [Worker-165] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2017-06-02 12:33:28,964 [Worker-165] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-06-02 12:33:28,964 [Worker-165] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
